name,age,experience,city,role,education,industry,salary_lpa
Employee_4565,30,22,Hyderabad,Business Analyst,M.Tech,IT MNC,19.49
Employee_4566,33,19,Chandigarh,Full Stack Developer,B.Tech,IT MNC,13.76
Employee_4567,47,14,Jaipur,Data Scientist,B.Tech,,11.36
Employee_4568,30,12,Ahmedabad,Full Stack Developer,MCA,IT Indian Company,8.38
Employee_4569,31,27,Gurgaon,Full Stack Developer,12th/Diploma,Startup,11.61
Employee_4570,53,1,Indore,HR Manager,MBA,E-commerce,3.27
Employee_4571,55,27,Jaipur,Data Analyst,PhD,Healthcare,15.9
Employee_4572,41,18,Chandigarh,Cloud Engineer,MCA,Healthcare,10.79
Employee_4573,23,23,Mumbai,Data Scientist,12th/Diploma,Startup,11.82
Employee_4574,22,12,Gurgaon,DevOps Engineer,BCA,Startup,9.02
Employee_4575,57,23,Jaipur,Business Analyst,MBA,Startup,13.52
Employee_4576,45,10,Gurgaon,HR Manager,PhD,Healthcare,8.72
Employee_4577,48,26,Hyderabad,Data Analyst,PhD,Manufacturing,15.76
Employee_4578,23,21,Lucknow,HR Manager,Bachelor's,Startup,7.3
Employee_4579,52,14,Kolkata,Business Analyst,12th/Diploma,Healthcare,5.73
Employee_4580,35,9,Bangalore,QA Tester,PhD,IT Indian Company,10.48
Employee_4581,23,8,Bangalore,Data Analyst,B.Tech,E-commerce,8.58
Employee_4582,50,26,Jaipur,Full Stack Developer,B.Tech,IT MNC,15.3
Employee_4583,36,27,Jaipur,Business Analyst,M.Tech,Manufacturing,11.64
Employee_4584,33,8,Gurgaon,AI Engineer,MBA,E-commerce,13.41
Employee_4585,49,19,Indore,AI Engineer,PhD,Startup,16.32
Employee_4586,41,27,Mumbai,Software Developer,Bachelor's,E-commerce,11.91
Employee_4587,45,0,Indore,DevOps Engineer,12th/Diploma,Startup,2.75
Employee_4588,42,16,Jaipur,Business Analyst,Bachelor's,E-commerce,8.85
Employee_4589,31,11,Bhopal,Data Scientist,M.Tech,Fintech,9.87
Employee_4590,35,9,Gurgaon,QA Tester,BCA,Government,4.56
Employee_4591,39,4,Pune,Business Analyst,Bachelor's,E-commerce,5.73
Employee_4592,45,17,Chandigarh,Data Analyst,BCA,Government,6.65
Employee_4593,35,14,Bangalore,Cloud Engineer,B.Tech,IT MNC,14.2
Employee_4594,55,5,Chandigarh,Full Stack Developer,BCA,IT MNC,5.73
Employee_4595,33,6,Jaipur,Product Manager,12th/Diploma,Manufacturing,4.55
Employee_4596,43,16,Hyderabad,Cloud Engineer,MBA,E-commerce,17.15
Employee_4597,27,5,Nagpur,Cloud Engineer,MBA,Healthcare,5.97
Employee_4598,57,7,Delhi,Data Analyst,12th/Diploma,Government,4.15
Employee_4599,57,11,Gurgaon,Data Scientist,12th/Diploma,Healthcare,8.21
Employee_4600,43,20,Bangalore,Full Stack Developer,12th/Diploma,Healthcare,10.92
Employee_4601,35,13,Bhopal,Full Stack Developer,MCA,E-commerce,8.84
Employee_4602,37,11,Jaipur,Data Scientist,PhD,Healthcare,11.05
Employee_4603,57,22,Bhopal,AI Engineer,M.Tech,IT Indian Company,14.7
Employee_4604,46,9,Kolkata,ML Engineer,BCA,E-commerce,7.9
Employee_4605,53,21,Gurgaon,Software Developer,PhD,IT MNC,21.75
Employee_4606,54,19,Mumbai,HR Manager,12th/Diploma,Government,5.67
Employee_4607,57,14,Bhopal,Software Developer,MBA,Manufacturing,7.08
Employee_4608,41,6,Jaipur,AI Engineer,Bachelor's,Healthcare,6.1
Employee_4609,39,25,Gurgaon,Data Analyst,Bachelor's,Fintech,14.19
Employee_4610,24,8,Jaipur,Data Analyst,MCA,Healthcare,5.6
Employee_4611,44,9,Ahmedabad,DevOps Engineer,PhD,IT MNC,13.0
Employee_4612,53,9,Delhi,Software Developer,PhD,IT Indian Company,9.85
Employee_4613,37,15,Chennai,Software Developer,PhD,E-commerce,12.09
Employee_4614,26,6,Chennai,HR Manager,BCA,Healthcare,3.65
Employee_4615,25,27,Ahmedabad,Data Analyst,BCA,Fintech,11.28
Employee_4616,42,4,Indore,Cloud Engineer,M.Tech,Government,5.07
Employee_4617,35,22,Gurgaon,Software Developer,BCA,Manufacturing,9.7
Employee_4618,52,2,Mumbai,HR Manager,MBA,IT MNC,7.01
Employee_4619,35,17,Lucknow,Data Scientist,MBA,Manufacturing,10.5
Employee_4620,27,10,Jaipur,Product Manager,PhD,Manufacturing,8.09
Employee_4621,33,14,Gurgaon,Data Scientist,M.Tech,Fintech,18.59
Employee_4622,37,20,Kolkata,HR Manager,PhD,Government,8.57
Employee_4623,38,19,Bhopal,Cloud Engineer,MCA,Startup,10.96
Employee_4624,44,4,Mumbai,DevOps Engineer,BCA,IT MNC,8.07
Employee_4625,35,23,Kolkata,Data Analyst,BCA,Startup,10.82
Employee_4626,28,11,Lucknow,DevOps Engineer,PhD,Fintech,11.46
Employee_4627,53,3,Ahmedabad,DevOps Engineer,PhD,E-commerce,7.14
Employee_4628,36,14,Hyderabad,HR Manager,12th/Diploma,E-commerce,5.78
Employee_4629,38,8,Chennai,Data Analyst,PhD,E-commerce,11.95
Employee_4630,55,6,Chennai,Full Stack Developer,BCA,Manufacturing,4.69
Employee_4631,26,9,Chandigarh,Product Manager,MBA,Startup,10.53
Employee_4632,48,27,Jaipur,Software Developer,12th/Diploma,Manufacturing,6.28
Employee_4633,44,22,Delhi,DevOps Engineer,12th/Diploma,E-commerce,9.98
Employee_4634,35,12,Ahmedabad,Data Scientist,BCA,Manufacturing,6.17
Employee_4635,36,7,Gurgaon,Full Stack Developer,Bachelor's,IT Indian Company,5.67
Employee_4636,54,11,Ahmedabad,Full Stack Developer,B.Tech,IT MNC,8.25
Employee_4637,52,21,Gurgaon,Cloud Engineer,PhD,IT MNC,22.63
Employee_4638,56,23,Nagpur,DevOps Engineer,MBA,Government,9.35
Employee_4639,38,18,Indore,Business Analyst,Bachelor's,Manufacturing,6.41
Employee_4640,49,25,Ahmedabad,DevOps Engineer,BCA,Government,6.94
Employee_4641,40,25,Hyderabad,ML Engineer,PhD,Fintech,27.04
Employee_4642,44,0,Bhopal,HR Manager,BCA,Healthcare,2.5
Employee_4643,53,15,Pune,Cloud Engineer,PhD,Startup,15.35
Employee_4644,34,21,Nagpur,Full Stack Developer,PhD,IT MNC,21.41
Employee_4645,41,16,Delhi,Full Stack Developer,Bachelor's,Manufacturing,8.0
Employee_4646,56,24,Indore,ML Engineer,BCA,Startup,12.64
Employee_4647,26,17,Gurgaon,Software Developer,MBA,Fintech,15.62
Employee_4648,30,10,Delhi,AI Engineer,M.Tech,E-commerce,16.79
Employee_4649,50,17,Mumbai,Data Scientist,PhD,Healthcare,20.52
Employee_4650,27,6,Ahmedabad,AI Engineer,12th/Diploma,Fintech,5.57
Employee_4651,46,17,Chandigarh,DevOps Engineer,MCA,IT Indian Company,10.59
Employee_4652,52,25,Jaipur,Data Analyst,BCA,E-commerce,9.2
Employee_4653,43,7,Bangalore,QA Tester,BCA,E-commerce,6.52
Employee_4654,23,5,Mumbai,Cloud Engineer,Bachelor's,E-commerce,7.35
Employee_4655,26,6,Kolkata,DevOps Engineer,PhD,Fintech,9.56
Employee_4656,48,22,Nagpur,Software Developer,12th/Diploma,IT Indian Company,7.93
Employee_4657,46,21,Chennai,AI Engineer,Bachelor's,Healthcare,12.67
Employee_4658,29,9,Chandigarh,DevOps Engineer,M.Tech,Startup,9.9
Employee_4659,22,10,Bangalore,QA Tester,PhD,Fintech,12.0
Employee_4660,41,24,Hyderabad,Data Scientist,MBA,IT MNC,21.12
Employee_4661,44,12,Ahmedabad,Full Stack Developer,Bachelor's,IT MNC,7.95
Employee_4662,53,8,Pune,HR Manager,BCA,Fintech,5.72
Employee_4663,32,6,Hyderabad,Product Manager,PhD,Startup,11.35
Employee_4664,45,8,Gurgaon,DevOps Engineer,12th/Diploma,IT MNC,6.64
Employee_4665,32,12,Bhopal,Software Developer,MBA,Startup,6.53
Employee_4666,50,25,Indore,Cloud Engineer,BCA,E-commerce,12.23
Employee_4667,47,2,Bangalore,Data Analyst,MBA,Fintech,7.59
Employee_4668,37,2,Chennai,Data Scientist,BCA,E-commerce,5.3
Employee_4669,56,0,Jaipur,Business Analyst,BCA,IT MNC,3.81
Employee_4670,41,20,Pune,ML Engineer,BCA,Startup,12.86
Employee_4671,24,19,Delhi,Software Developer,PhD,E-commerce,19.02
Employee_4672,22,1,Nagpur,AI Engineer,MCA,IT MNC,5.06
Employee_4673,22,24,Ahmedabad,HR Manager,B.Tech,Manufacturing,5.92
Employee_4674,38,2,Bhopal,AI Engineer,12th/Diploma,IT Indian Company,3.35
Employee_4675,23,14,Gurgaon,Full Stack Developer,M.Tech,E-commerce,14.7
Employee_4676,50,23,Ahmedabad,QA Tester,MCA,IT Indian Company,9.48
Employee_4677,41,5,Hyderabad,HR Manager,B.Tech,IT Indian Company,4.14
Employee_4678,27,12,Nagpur,AI Engineer,MBA,Healthcare,10.62
Employee_4679,29,20,Chandigarh,Cloud Engineer,B.Tech,Government,8.25
Employee_4680,50,0,Chandigarh,AI Engineer,PhD,IT MNC,7.66
Employee_4681,54,19,Bangalore,Data Scientist,PhD,Fintech,28.06
Employee_4682,24,18,Hyderabad,Data Scientist,PhD,Startup,16.38
Employee_4683,56,0,Bangalore,Product Manager,B.Tech,Manufacturing,5.1
Employee_4684,26,27,Jaipur,AI Engineer,MCA,IT MNC,20.55
Employee_4685,48,20,Chennai,Cloud Engineer,12th/Diploma,Healthcare,9.61
Employee_4686,33,21,Delhi,Cloud Engineer,Bachelor's,Healthcare,11.54
Employee_4687,41,1,Jaipur,DevOps Engineer,B.Tech,Manufacturing,3.38
Employee_4688,41,14,Mumbai,Data Analyst,PhD,E-commerce,17.01
Employee_4689,30,13,Chandigarh,HR Manager,Bachelor's,Startup,5.76
Employee_4690,25,18,Chennai,Software Developer,Bachelor's,Healthcare,9.64
Employee_4691,40,10,Jaipur,ML Engineer,BCA,Fintech,7.77
Employee_4692,48,14,Pune,HR Manager,Bachelor's,IT MNC,8.56
Employee_4693,34,5,Ahmedabad,HR Manager,MBA,Fintech,5.49
Employee_4694,34,19,Hyderabad,Full Stack Developer,MBA,E-commerce,15.64
Employee_4695,43,8,Chandigarh,Business Analyst,BCA,Government,4.22
Employee_4696,49,4,Chennai,HR Manager,12th/Diploma,IT MNC,4.01
Employee_4697,43,19,Bhopal,Full Stack Developer,M.Tech,E-commerce,11.31
Employee_4698,40,1,Nagpur,DevOps Engineer,12th/Diploma,Startup,3.05
Employee_4699,29,5,Nagpur,QA Tester,MBA,Startup,5.24
Employee_4700,29,25,Pune,Data Analyst,M.Tech,Government,13.52
Employee_4701,47,17,Hyderabad,Cloud Engineer,BCA,Fintech,13.54
Employee_4702,47,27,Bhopal,Product Manager,12th/Diploma,Fintech,10.89
Employee_4703,44,22,Mumbai,Cloud Engineer,M.Tech,Startup,20.16
Employee_4704,34,18,Kolkata,AI Engineer,M.Tech,IT Indian Company,17.55
Employee_4705,49,8,Nagpur,ML Engineer,B.Tech,Startup,6.75
Employee_4706,30,26,Indore,Data Analyst,12th/Diploma,Manufacturing,5.63
Employee_4707,41,20,Chennai,Data Analyst,BCA,IT MNC,13.42
Employee_4708,40,23,Pune,DevOps Engineer,M.Tech,Manufacturing,12.08
Employee_4709,33,26,Hyderabad,ML Engineer,MBA,E-commerce,21.91
Employee_4710,36,5,Hyderabad,Business Analyst,PhD,Startup,9.01
Employee_4711,52,13,Jaipur,AI Engineer,B.Tech,Startup,10.37
Employee_4712,35,27,Bangalore,AI Engineer,Bachelor's,Government,14.14
Employee_4713,32,25,Jaipur,Product Manager,Bachelor's,Government,10.59
Employee_4714,47,23,Pune,Software Developer,Bachelor's,Healthcare,9.01
Employee_4715,48,12,Gurgaon,Cloud Engineer,MBA,E-commerce,14.94
Employee_4716,32,10,Ahmedabad,HR Manager,PhD,Healthcare,7.81
Employee_4717,55,11,Bhopal,ML Engineer,M.Tech,E-commerce,11.03
Employee_4718,40,18,Chennai,AI Engineer,BCA,Manufacturing,9.81
Employee_4719,27,18,Jaipur,AI Engineer,Bachelor's,IT MNC,12.07
Employee_4720,49,20,Hyderabad,Software Developer,12th/Diploma,E-commerce,8.82
Employee_4721,22,26,Bhopal,Data Analyst,Bachelor's,Fintech,8.78
Employee_4722,56,25,Hyderabad,Business Analyst,M.Tech,Government,13.42
Employee_4723,29,18,Kolkata,AI Engineer,MCA,Startup,14.64
Employee_4724,28,23,Chennai,QA Tester,MBA,Government,10.01
Employee_4725,32,25,Indore,QA Tester,MCA,E-commerce,11.92
Employee_4726,25,12,Indore,Product Manager,Bachelor's,IT MNC,10.44
Employee_4727,46,27,Kolkata,AI Engineer,PhD,E-commerce,24.6
Employee_4728,33,13,Lucknow,Business Analyst,M.Tech,Startup,9.25
Employee_4729,47,23,Chandigarh,AI Engineer,Bachelor's,IT Indian Company,12.14
Employee_4730,33,17,Ahmedabad,Software Developer,MCA,E-commerce,10.9
Employee_4731,45,11,Mumbai,Product Manager,M.Tech,Fintech,16.15
Employee_4732,37,3,Jaipur,Data Scientist,MBA,Government,4.53
Employee_4733,34,9,Delhi,Full Stack Developer,MBA,Startup,11.76
Employee_4734,46,16,Pune,Software Developer,Bachelor's,IT MNC,10.35
Employee_4735,25,3,Pune,Data Analyst,MBA,Manufacturing,4.14
Employee_4736,32,11,Mumbai,Data Analyst,B.Tech,Manufacturing,7.56
Employee_4737,53,12,Chandigarh,ML Engineer,M.Tech,Startup,10.7
Employee_4738,28,26,Indore,Software Developer,PhD,Healthcare,13.13
Employee_4739,32,3,Chennai,DevOps Engineer,M.Tech,IT Indian Company,6.94
Employee_4740,49,9,Jaipur,Software Developer,MBA,IT MNC,9.7
Employee_4741,44,24,Chandigarh,Data Scientist,M.Tech,IT Indian Company,14.9
Employee_4742,44,2,Ahmedabad,AI Engineer,MCA,Manufacturing,4.78
Employee_4743,49,14,Lucknow,Software Developer,BCA,IT Indian Company,6.36
Employee_4744,47,1,Bangalore,DevOps Engineer,MCA,Fintech,5.82
Employee_4745,46,24,Kolkata,HR Manager,12th/Diploma,Government,5.08
Employee_4746,50,24,Mumbai,DevOps Engineer,B.Tech,Manufacturing,16.62
Employee_4747,40,16,Bhopal,Data Analyst,BCA,E-commerce,7.12
Employee_4748,54,5,Bangalore,Data Scientist,Bachelor's,Fintech,6.45
Employee_4749,57,25,Kolkata,AI Engineer,M.Tech,Fintech,23.71
Employee_4750,35,7,Mumbai,QA Tester,PhD,Healthcare,8.65
Employee_4751,35,2,Pune,DevOps Engineer,12th/Diploma,Fintech,4.28
Employee_4752,56,26,Nagpur,Data Scientist,12th/Diploma,IT MNC,10.78
Employee_4753,51,24,Pune,HR Manager,PhD,E-commerce,15.52
Employee_4754,49,17,Hyderabad,QA Tester,B.Tech,E-commerce,10.54
Employee_4755,38,21,Kolkata,Product Manager,BCA,Manufacturing,12.52
Employee_4756,24,0,Delhi,Product Manager,12th/Diploma,IT MNC,5.57
Employee_4757,37,15,Indore,Product Manager,PhD,Fintech,17.44
Employee_4758,51,6,Ahmedabad,Business Analyst,BCA,Fintech,5.08
Employee_4759,50,2,Nagpur,HR Manager,BCA,IT Indian Company,2.69
Employee_4760,36,22,Gurgaon,AI Engineer,MBA,Manufacturing,16.84
Employee_4761,46,3,Chennai,Full Stack Developer,12th/Diploma,Manufacturing,3.41
Employee_4762,44,8,Nagpur,Full Stack Developer,BCA,IT Indian Company,4.74
Employee_4763,46,4,Chennai,QA Tester,B.Tech,Healthcare,4.26
Employee_4764,28,18,Indore,Data Scientist,12th/Diploma,Startup,7.19
Employee_4765,43,14,Chandigarh,Product Manager,B.Tech,IT Indian Company,10.13
Employee_4766,38,7,Bhopal,Data Analyst,B.Tech,E-commerce,5.52
Employee_4767,39,5,Kolkata,AI Engineer,BCA,Government,4.52
Employee_4768,31,17,Mumbai,Full Stack Developer,BCA,IT MNC,12.81
Employee_4769,31,18,Lucknow,Software Developer,MBA,Fintech,13.22
Employee_4770,28,23,Chandigarh,Business Analyst,PhD,Startup,14.84
Employee_4771,48,14,Mumbai,ML Engineer,M.Tech,IT Indian Company,15.33
Employee_4772,54,25,Gurgaon,Cloud Engineer,MBA,Manufacturing,16.89
Employee_4773,22,6,Indore,HR Manager,12th/Diploma,Startup,3.75
Employee_4774,55,9,Ahmedabad,HR Manager,MBA,IT MNC,7.64
Employee_4775,25,5,Indore,Full Stack Developer,Bachelor's,Government,3.06
Employee_4776,38,13,Jaipur,HR Manager,PhD,IT MNC,10.27
Employee_4777,25,16,Ahmedabad,Product Manager,12th/Diploma,Manufacturing,7.68
Employee_4778,47,8,Chandigarh,Business Analyst,PhD,Startup,9.21
Employee_4779,25,18,Jaipur,Cloud Engineer,B.Tech,Startup,11.32
Employee_4780,22,4,Indore,Data Analyst,MBA,Healthcare,4.72
Employee_4781,28,22,Indore,Software Developer,MBA,Startup,12.72
Employee_4782,51,6,Gurgaon,Data Scientist,M.Tech,Fintech,12.38
Employee_4783,30,18,Jaipur,Cloud Engineer,MBA,Government,11.27
Employee_4784,56,19,Nagpur,Data Analyst,BCA,Government,5.82
Employee_4785,29,25,Bhopal,HR Manager,B.Tech,Government,6.79
Employee_4786,45,6,Delhi,Business Analyst,MBA,E-commerce,8.86
Employee_4787,40,23,Chandigarh,Full Stack Developer,MCA,IT Indian Company,10.0
Employee_4788,57,1,Hyderabad,DevOps Engineer,MCA,Manufacturing,5.11
Employee_4789,48,24,Ahmedabad,Data Scientist,PhD,IT Indian Company,18.25
Employee_4790,53,22,Jaipur,AI Engineer,B.Tech,Government,11.46
Employee_4791,35,15,Pune,ML Engineer,MBA,IT Indian Company,15.82
Employee_4792,39,12,Delhi,Full Stack Developer,M.Tech,Startup,13.13
Employee_4793,49,7,Ahmedabad,HR Manager,Bachelor's,Manufacturing,3.01
Employee_4794,50,5,Jaipur,Full Stack Developer,M.Tech,Startup,7.12
Employee_4795,37,5,Pune,Product Manager,Bachelor's,Healthcare,6.61
Employee_4796,56,8,Gurgaon,QA Tester,12th/Diploma,Startup,4.23
Employee_4797,52,3,Bhopal,HR Manager,12th/Diploma,Healthcare,2.6
Employee_4798,25,26,Gurgaon,Full Stack Developer,M.Tech,Healthcare,16.23
Employee_4799,38,10,Kolkata,Cloud Engineer,MBA,Fintech,11.96
Employee_4800,47,4,Chennai,Cloud Engineer,PhD,Fintech,8.86
Employee_4801,25,24,Bangalore,Software Developer,M.Tech,Fintech,18.71
Employee_4802,51,16,Pune,Software Developer,12th/Diploma,Government,5.34
Employee_4803,51,19,Kolkata,Data Scientist,BCA,Fintech,15.26
Employee_4804,43,6,Delhi,Full Stack Developer,Bachelor's,IT MNC,9.16
Employee_4805,32,26,Bhopal,Business Analyst,B.Tech,Fintech,10.97
Employee_4806,23,14,Jaipur,Software Developer,PhD,Fintech,13.63
Employee_4807,33,24,Ahmedabad,Product Manager,M.Tech,Fintech,20.54
Employee_4808,51,14,Mumbai,Data Analyst,MBA,Healthcare,14.48
Employee_4809,57,13,Bhopal,Software Developer,MBA,IT Indian Company,9.1
Employee_4810,39,12,Pune,Full Stack Developer,PhD,Manufacturing,10.37
Employee_4811,47,10,Chandigarh,Cloud Engineer,MCA,IT Indian Company,8.26
Employee_4812,28,27,Bangalore,ML Engineer,Bachelor's,IT Indian Company,16.62
Employee_4813,22,12,Chandigarh,QA Tester,PhD,E-commerce,9.72
Employee_4814,47,25,Lucknow,DevOps Engineer,PhD,IT MNC,17.72
Employee_4815,44,21,Nagpur,AI Engineer,Bachelor's,Healthcare,10.47
Employee_4816,47,27,Mumbai,Software Developer,Bachelor's,Startup,11.36
Employee_4817,27,23,Indore,AI Engineer,M.Tech,Healthcare,14.51
Employee_4818,27,8,Hyderabad,QA Tester,12th/Diploma,Fintech,5.77
Employee_4819,29,9,Bangalore,DevOps Engineer,BCA,IT Indian Company,8.61
Employee_4820,45,3,Kolkata,Data Scientist,M.Tech,Healthcare,6.05
Employee_4821,43,16,Bangalore,Cloud Engineer,PhD,IT MNC,20.72
Employee_4822,40,13,Indore,Cloud Engineer,B.Tech,Fintech,8.7
Employee_4823,39,23,Jaipur,DevOps Engineer,12th/Diploma,E-commerce,9.47
Employee_4824,52,17,Ahmedabad,QA Tester,M.Tech,Startup,11.91
Employee_4825,51,10,Lucknow,Full Stack Developer,BCA,Fintech,6.01
Employee_4826,54,15,Delhi,AI Engineer,PhD,Manufacturing,16.1
Employee_4827,31,0,Chandigarh,AI Engineer,PhD,Startup,6.07
Employee_4828,33,6,Mumbai,Business Analyst,Bachelor's,Healthcare,6.41
Employee_4829,51,27,Nagpur,Business Analyst,BCA,Fintech,10.33
Employee_4830,48,9,Bangalore,DevOps Engineer,12th/Diploma,E-commerce,7.87
Employee_4831,30,8,Jaipur,AI Engineer,M.Tech,Healthcare,10.24
Employee_4832,42,26,Nagpur,Full Stack Developer,PhD,IT MNC,16.7
Employee_4833,33,27,Gurgaon,Cloud Engineer,Bachelor's,Startup,15.24
Employee_4834,50,27,Chandigarh,Data Scientist,M.Tech,Startup,14.0
Employee_4835,54,24,Bangalore,Product Manager,12th/Diploma,IT MNC,18.49
Employee_4836,36,2,Bangalore,Cloud Engineer,B.Tech,Government,4.53
Employee_4837,23,21,Chennai,Data Analyst,Bachelor's,Government,7.21
Employee_4838,39,22,Mumbai,Data Analyst,BCA,Manufacturing,11.6
Employee_4839,24,13,Chennai,Cloud Engineer,12th/Diploma,Government,6.01
Employee_4840,28,25,Chandigarh,Full Stack Developer,PhD,Startup,17.22
Employee_4841,39,24,Nagpur,Product Manager,MCA,Government,11.76
Employee_4842,54,14,Chennai,Data Scientist,BCA,Healthcare,8.08
Employee_4843,52,1,Nagpur,AI Engineer,PhD,IT Indian Company,5.65
Employee_4844,32,23,Ahmedabad,Data Analyst,BCA,Manufacturing,8.95
Employee_4845,25,13,Bhopal,Data Analyst,Bachelor's,IT MNC,8.72
Employee_4846,39,15,Jaipur,Data Analyst,M.Tech,E-commerce,12.87
Employee_4847,25,6,Indore,QA Tester,MBA,Manufacturing,4.41
Employee_4848,55,3,Chennai,HR Manager,BCA,Fintech,3.91
Employee_4849,50,17,Indore,Business Analyst,12th/Diploma,Government,3.81
Employee_4850,45,23,Bhopal,Business Analyst,MCA,Fintech,13.85
Employee_4851,43,26,Bangalore,Full Stack Developer,B.Tech,IT MNC,19.49
Employee_4852,23,4,Chandigarh,Cloud Engineer,MCA,Government,3.77
Employee_4853,27,5,Indore,Product Manager,12th/Diploma,IT Indian Company,4.87
Employee_4854,46,26,Kolkata,Cloud Engineer,Bachelor's,Healthcare,12.03
Employee_4855,42,6,Kolkata,HR Manager,12th/Diploma,E-commerce,3.95
Employee_4856,37,14,Gurgaon,Data Analyst,MBA,Fintech,15.2
Employee_4857,52,25,Indore,DevOps Engineer,MBA,Fintech,16.56
Employee_4858,35,0,Kolkata,QA Tester,MBA,Healthcare,2.5
Employee_4859,49,23,Gurgaon,HR Manager,BCA,IT Indian Company,11.78
Employee_4860,53,3,Nagpur,Full Stack Developer,Bachelor's,Startup,3.39
Employee_4861,49,24,Kolkata,Data Scientist,M.Tech,Manufacturing,13.1
Employee_4862,30,0,Hyderabad,Business Analyst,MBA,IT MNC,5.74
Employee_4863,43,10,Gurgaon,AI Engineer,M.Tech,IT Indian Company,13.23
Employee_4864,53,17,Pune,QA Tester,B.Tech,IT Indian Company,10.55
Employee_4865,26,13,Mumbai,ML Engineer,B.Tech,IT Indian Company,13.4
Employee_4866,44,21,Chandigarh,Product Manager,M.Tech,IT Indian Company,15.76
Employee_4867,26,10,Mumbai,HR Manager,PhD,Startup,9.64
Employee_4868,53,9,Mumbai,Data Scientist,12th/Diploma,Healthcare,8.6
Employee_4869,31,26,Jaipur,ML Engineer,MBA,E-commerce,18.26
Employee_4870,36,16,Nagpur,Data Scientist,BCA,Manufacturing,6.92
Employee_4871,28,3,Bhopal,Cloud Engineer,PhD,IT Indian Company,5.11
Employee_4872,50,23,Ahmedabad,Cloud Engineer,B.Tech,Manufacturing,8.64
Employee_4873,24,14,Delhi,Data Analyst,MCA,IT Indian Company,10.07
Employee_4874,40,25,Nagpur,Software Developer,Bachelor's,IT MNC,10.66
Employee_4875,31,15,Ahmedabad,AI Engineer,MCA,Fintech,15.44
Employee_4876,49,20,Gurgaon,Full Stack Developer,M.Tech,Startup,18.51
Employee_4877,50,12,Ahmedabad,Full Stack Developer,PhD,IT Indian Company,11.7
Employee_4878,36,8,Chandigarh,Data Analyst,B.Tech,Government,4.79
Employee_4879,56,10,Kolkata,Cloud Engineer,B.Tech,E-commerce,7.75
Employee_4880,27,10,Gurgaon,Data Analyst,12th/Diploma,E-commerce,7.19
Employee_4881,33,5,Lucknow,DevOps Engineer,12th/Diploma,E-commerce,4.36
Employee_4882,34,0,Ahmedabad,HR Manager,MBA,Government,2.5
Employee_4883,50,21,Ahmedabad,HR Manager,M.Tech,IT MNC,13.19
Employee_4884,40,5,Indore,Product Manager,Bachelor's,E-commerce,5.77
Employee_4885,24,12,Chennai,Cloud Engineer,MBA,Healthcare,9.02
Employee_4886,29,21,Hyderabad,Software Developer,PhD,IT MNC,18.43
Employee_4887,29,23,Jaipur,DevOps Engineer,12th/Diploma,Startup,11.42
Employee_4888,41,21,Gurgaon,DevOps Engineer,BCA,E-commerce,12.67
Employee_4889,25,4,Delhi,Cloud Engineer,Bachelor's,Fintech,5.3
Employee_4890,42,14,Indore,HR Manager,BCA,IT Indian Company,5.07
Employee_4891,24,26,Mumbai,ML Engineer,PhD,Startup,26.25
Employee_4892,29,17,Bangalore,HR Manager,MBA,Healthcare,12.07
Employee_4893,44,19,Lucknow,Product Manager,12th/Diploma,Fintech,9.37
